Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.68,0.18000000000000005,415.0,0.5060240963855421,0.17590361445783131,0.4963855421686747,0.5002903600464575,0.5324506387921022,0.5362039148231492,0.439700001937972,0.5068493150684932,0.1761904761904762,0.0007625686512073706,0.26157302892855133,0.7179041371064896
0.69,0.18999999999999995,415.0,0.5060240963855421,0.13734939759036144,0.5012048192771085,0.5055749128919861,0.5324506387921022,0.5362039148231492,0.4285229608637516,0.5263157894736842,0.14285714285714285,0.01619480482252157,0.26157302892855133,0.7179041371064896
0.7,0.19999999999999996,415.0,0.5060240963855421,0.08674698795180723,0.4891566265060241,0.49413472706155637,0.5324506387921022,0.5362039148231492,0.38759884174184206,0.4722222222222222,0.08095238095238096,-0.020836940176480172,0.26157302892855133,0.7179041371064896
0.71,0.20999999999999996,415.0,0.5060240963855421,0.06265060240963856,0.4939759036144578,0.49924506387921025,0.5324506387921022,0.5362039148231492,0.37831706899503514,0.5,0.06190476190476191,-0.0031150520237081874,0.26157302892855133,0.7179041371064896
0.72,0.21999999999999997,415.0,0.5060240963855421,0.02891566265060241,0.4987951807228916,0.5044715447154472,0.5324506387921022,0.5362039148231492,0.3604788999525842,0.5833333333333334,0.03333333333333333,0.026682775702855842,0.26157302892855133,0.7179041371064896
0.73,0.22999999999999998,415.0,0.5060240963855421,0.016867469879518072,0.4963855421686747,0.5022067363530778,0.5324506387921022,0.5362039148231492,0.3479600965261124,0.5714285714285714,0.01904761904761905,0.017135150431539087,0.26157302892855133,0.7179041371064896
0.74,0.24,415.0,0.5060240963855421,0.0024096385542168677,0.4963855421686747,0.5023809523809524,0.5324506387921022,0.5362039148231492,0.33591865797915915,1.0,0.004761904761904762,0.048558706841532795,0.26157302892855133,0.7179041371064896
0.75,0.25,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.76,0.26,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.77,0.27,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.78,0.28,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.79,0.29000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.8,0.30000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.81,0.31000000000000005,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.82,0.31999999999999995,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.83,0.32999999999999996,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.84,0.33999999999999997,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.85,0.35,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.86,0.36,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.87,0.37,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.88,0.38,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.89,0.39,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
0.9,0.4,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5324506387921022,0.5362039148231492,0.33064516129032256,0.0,0.0,0.0,0.26157302892855133,0.7179041371064896
