Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.63,0.13,415.0,0.5060240963855421,0.6120481927710844,0.5373493975903615,0.5360046457607434,0.5375145180023229,0.5422227916466651,0.5308083663086489,0.5354330708661418,0.6476190476190476,0.07388313576978459,0.30502414990107674,0.8581431061783346
0.64,0.14,415.0,0.5060240963855421,0.5975903614457831,0.5373493975903615,0.5361788617886178,0.5375145180023229,0.5422227916466651,0.5323284969714044,0.5362903225806451,0.6333333333333333,0.07377129327974764,0.30502414990107674,0.8581431061783346
0.65,0.15000000000000002,415.0,0.5060240963855421,0.5807228915662651,0.5349397590361445,0.5339721254355401,0.5375145180023229,0.5422227916466651,0.531413627880582,0.5352697095435685,0.6142857142857143,0.06884242293694626,0.30502414990107674,0.8581431061783346
0.66,0.16000000000000003,415.0,0.5060240963855421,0.563855421686747,0.5325301204819277,0.5317653890824623,0.5375145180023229,0.5422227916466651,0.5302361947439668,0.5341880341880342,0.5952380952380952,0.06405064929452331,0.30502414990107674,0.8581431061783346
0.67,0.17000000000000004,415.0,0.5060240963855421,0.5397590361445783,0.5325301204819277,0.5320557491289198,0.5375145180023229,0.5422227916466651,0.5315482009030397,0.5357142857142857,0.5714285714285714,0.06431048892942401,0.30502414990107674,0.8581431061783346
0.68,0.18000000000000005,415.0,0.5060240963855421,0.5301204819277109,0.5325301204819277,0.5321718931475029,0.5375145180023229,0.5422227916466651,0.5319186046511628,0.5363636363636364,0.5619047619047619,0.06445617727375035,0.30502414990107674,0.8581431061783346
0.69,0.18999999999999995,415.0,0.5060240963855421,0.5132530120481927,0.5301204819277109,0.529965156794425,0.5375145180023229,0.5422227916466651,0.5299458065415512,0.5352112676056338,0.5428571428571428,0.059947025890789325,0.30502414990107674,0.8581431061783346
0.7,0.19999999999999996,415.0,0.5060240963855421,0.5012048192771085,0.5373493975903615,0.5373403019744483,0.5375145180023229,0.5422227916466651,0.537325219491801,0.5432692307692307,0.5380952380952381,0.07467540026955723,0.30502414990107674,0.8581431061783346
0.71,0.20999999999999996,415.0,0.5060240963855421,0.4867469879518072,0.5373493975903615,0.5375145180023229,0.5375145180023229,0.5422227916466651,0.537325219491801,0.5445544554455446,0.5238095238095238,0.07504995877025175,0.30502414990107674,0.8581431061783346
0.72,0.21999999999999997,415.0,0.5060240963855421,0.4650602409638554,0.5445783132530121,0.5450058072009292,0.5375145180023229,0.5422227916466651,0.5441972094536875,0.5544041450777202,0.5095238095238095,0.0902256432997053,0.30502414990107674,0.8581431061783346
0.73,0.22999999999999998,415.0,0.5060240963855421,0.4457831325301205,0.5445783132530121,0.5452380952380952,0.5375145180023229,0.5422227916466651,0.5435181143605412,0.5567567567567567,0.49047619047619045,0.09100622541750515,0.30502414990107674,0.8581431061783346
0.74,0.24,415.0,0.5060240963855421,0.42409638554216866,0.5421686746987951,0.5430894308943089,0.5375145180023229,0.5422227916466651,0.5399220463987304,0.5568181818181818,0.4666666666666667,0.08718304781033169,0.30502414990107674,0.8581431061783346
